CVEGEO,CVE_ENT,NOMGEO,CVE,SEMANA 1,SEMANA 2,SEMANA 3,SEMANA 4,SEMANA 5,SEMANA 6,SEMANA 7,SEMANA 8,SEMANA 9,SEMANA 10,SEMANA 11,SEMANA 12,SEMANA 13,SEMANA 14,SEMANA 15,SEMANA 16,SEMANA 17,SEMANA 18,SEMANA 19,SEMANA 20
20200,20,San Juan Juquila Mixes,20200,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20201,20,San Juan Juquila Vijanos,20201,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20202,20,San Juan Lachao,20202,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20203,20,San Juan Lachigalla,20203,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20204,20,San Juan Lajarcia,20204,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20205,20,San Juan Lalana,20205,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
20206,20,San Juan de los Cués,20206,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20207,20,San Juan Mazatlán,20207,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20208,20,San Juan Mixtepec,20208,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20209,20,San Juan Mixtepec,20209,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20210,20,San Juan Ñumí,20210,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20211,20,San Juan Ozolotepec,20211,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20212,20,San Juan Petlapa,20212,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20213,20,San Juan Quiahije,20213,1,1,1,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20214,20,San Juan Quiotepec,20214,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20215,20,San Juan Sayultepec,20215,1,1,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4
20216,20,San Juan Tabaá,20216,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20217,20,San Juan Tamazola,20217,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20218,20,San Juan Teita,20218,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20219,20,San Juan Teitipac,20219,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20220,20,San Juan Tepeuxila,20220,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20221,20,San Juan Teposcolula,20221,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20222,20,San Juan Yaeé,20222,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20223,20,San Juan Yatzona,20223,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20224,20,San Juan Yucuita,20224,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20225,20,San Lorenzo,20225,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20226,20,San Lorenzo Albarradas,20226,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20227,20,San Lorenzo Cacaotepec,20227,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20228,20,San Lorenzo Cuaunecuiltitla,20228,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20229,20,San Lorenzo Texmelúcan,20229,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
20230,20,San Lorenzo Victoria,20230,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20231,20,San Lucas Camotlán,20231,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20232,20,San Lucas Ojitlán,20232,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20233,20,San Lucas Quiaviní,20233,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20234,20,San Lucas Zoquiápam,20234,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20235,20,San Luis Amatlán,20235,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20236,20,San Marcial Ozolotepec,20236,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20237,20,San Marcos Arteaga,20237,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20238,20,San Martín de los Cansecos,20238,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20239,20,San Martín Huamelúlpam,20239,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20240,20,San Martín Itunyoso,20240,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20241,20,San Martín Lachilá,20241,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20242,20,San Martín Peras,20242,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20243,20,San Martín Tilcajete,20243,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20244,20,San Martín Toxpalan,20244,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20245,20,San Martín Zacatepec,20245,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20246,20,San Mateo Cajonos,20246,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20247,20,Capulálpam de Méndez,20247,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20248,20,San Mateo del Mar,20248,0,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20249,20,San Mateo Yoloxochitlán,20249,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20250,20,San Mateo Etlatongo,20250,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20251,20,San Mateo Nejápam,20251,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20252,20,San Mateo Peñasco,20252,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20253,20,San Mateo Piñas,20253,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20254,20,San Mateo Río Hondo,20254,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20255,20,San Mateo Sindihui,20255,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20256,20,San Mateo Tlapiltepec,20256,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20257,20,San Melchor Betaza,20257,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20258,20,San Miguel Achiutla,20258,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
20259,20,San Miguel Ahuehuetitlán,20259,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20260,20,San Miguel Aloápam,20260,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20261,20,San Miguel Amatitlán,20261,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20262,20,San Miguel Amatlán,20262,1,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20263,20,San Miguel Coatlán,20263,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20264,20,San Miguel Chicahua,20264,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20265,20,San Miguel Chimalapa,20265,1,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20266,20,San Miguel del Puerto,20266,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20267,20,San Miguel del Río,20267,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20268,20,San Miguel Ejutla,20268,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20269,20,San Miguel el Grande,20269,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20270,20,San Miguel Huautla,20270,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20271,20,San Miguel Mixtepec,20271,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20272,20,San Miguel Panixtlahuaca,20272,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20273,20,San Miguel Peras,20273,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20274,20,San Miguel Piedras,20274,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20275,20,San Miguel Quetzaltepec,20275,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20276,20,San Miguel Santa Flor,20276,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20277,20,Villa Sola de Vega,20277,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20278,20,San Miguel Soyaltepec,20278,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20279,20,San Miguel Suchixtepec,20279,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20280,20,Villa Talea de Castro,20280,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20281,20,San Miguel Tecomatlán,20281,1,1,1,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20282,20,San Miguel Tenango,20282,1,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
20283,20,San Miguel Tequixtepec,20283,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20284,20,San Miguel Tilquiápam,20284,1,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20285,20,San Miguel Tlacamama,20285,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20286,20,San Miguel Tlacotepec,20286,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20287,20,San Miguel Tulancingo,20287,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20288,20,San Miguel Yotao,20288,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20289,20,San Nicolás,20289,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20290,20,San Nicolás Hidalgo,20290,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20291,20,San Pablo Coatlán,20291,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20292,20,San Pablo Cuatro Venados,20292,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20293,20,San Pablo Etla,20293,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20294,20,San Pablo Huitzo,20294,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20295,20,San Pablo Huixtepec,20295,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20296,20,San Pablo Macuiltianguis,20296,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20297,20,San Pablo Tijaltepec,20297,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20298,20,San Pablo Villa de Mitla,20298,1,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4
20299,20,San Pablo Yaganiza,20299,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20300,20,San Pedro Amuzgos,20300,1,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4
20301,20,San Pedro Apóstol,20301,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20302,20,San Pedro Atoyac,20302,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20303,20,San Pedro Cajonos,20303,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20304,20,San Pedro Coxcaltepec Cántaros,20304,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20305,20,San Pedro Comitancillo,20305,1,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20306,20,San Pedro el Alto,20306,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20307,20,San Pedro Huamelula,20307,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20308,20,San Pedro Huilotepec,20308,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20309,20,San Pedro Ixcatlán,20309,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20310,20,San Pedro Ixtlahuaca,20310,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4,4
20311,20,San Pedro Jaltepetongo,20311,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20312,20,San Pedro Jicayán,20312,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20313,20,San Pedro Jocotipac,20313,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20314,20,San Pedro Juchatengo,20314,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20315,20,San Pedro Mártir,20315,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20316,20,San Pedro Mártir Quiechapa,20316,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20317,20,San Pedro Mártir Yucuxaco,20317,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20318,20,San Pedro Mixtepec,20318,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20319,20,San Pedro Mixtepec,20319,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20320,20,San Pedro Molinos,20320,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
20321,20,San Pedro Nopala,20321,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20322,20,San Pedro Ocopetatillo,20322,1,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4
20323,20,San Pedro Ocotepec,20323,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20324,20,San Pedro Pochutla,20324,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20325,20,San Pedro Quiatoni,20325,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20326,20,San Pedro Sochiápam,20326,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20327,20,San Pedro Tapanatepec,20327,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20328,20,San Pedro Taviche,20328,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20329,20,San Pedro Teozacoalco,20329,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20330,20,San Pedro Teutila,20330,1,1,1,2,2,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20331,20,San Pedro Tidaá,20331,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20332,20,San Pedro Topiltepec,20332,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20333,20,San Pedro Totolápam,20333,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20334,20,Villa de Tututepec,20334,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20335,20,San Pedro Yaneri,20335,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20336,20,San Pedro Yólox,20336,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20337,20,San Pedro y San Pablo Ayutla,20337,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20338,20,Villa de Etla,20338,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20339,20,San Pedro y San Pablo Teposcolula,20339,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20340,20,San Pedro y San Pablo Tequixtepec,20340,1,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20341,20,San Pedro Yucunama,20341,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20342,20,San Raymundo Jalpan,20342,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4
20343,20,San Sebastián Abasolo,20343,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20344,20,San Sebastián Coatlán,20344,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20345,20,San Sebastián Ixcapa,20345,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20346,20,San Sebastián Nicananduta,20346,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20347,20,San Sebastián Río Hondo,20347,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20348,20,San Sebastián Tecomaxtlahuaca,20348,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20349,20,San Sebastián Teitipac,20349,1,1,1,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4
20350,20,San Sebastián Tutla,20350,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20351,20,San Simón Almolongas,20351,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20352,20,San Simón Zahuatlán,20352,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20353,20,Santa Ana,20353,1,1,1,1,1,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
20354,20,Santa Ana Ateixtlahuaca,20354,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20355,20,Santa Ana Cuauhtémoc,20355,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20356,20,Santa Ana del Valle,20356,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20357,20,Santa Ana Tavela,20357,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4
20358,20,Santa Ana Tlapacoyan,20358,1,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4
20359,20,Santa Ana Yareni,20359,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20360,20,Santa Ana Zegache,20360,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20361,20,Santa Catalina Quierí,20361,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20362,20,Santa Catarina Cuixtla,20362,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20363,20,Santa Catarina Ixtepeji,20363,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20364,20,Santa Catarina Juquila,20364,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20365,20,Santa Catarina Lachatao,20365,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
20366,20,Santa Catarina Loxicha,20366,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4
20367,20,Santa Catarina Mechoacán,20367,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20368,20,Santa Catarina Minas,20368,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20369,20,Santa Catarina Quiané,20369,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4,4
20370,20,Santa Catarina Tayata,20370,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20371,20,Santa Catarina Ticuá,20371,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20372,20,Santa Catarina Yosonotú,20372,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20373,20,Santa Catarina Zapoquila,20373,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4,4
20374,20,Santa Cruz Acatepec,20374,1,1,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4
20375,20,Santa Cruz Amilpas,20375,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20376,20,Santa Cruz de Bravo,20376,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20377,20,Santa Cruz Itundujia,20377,1,1,1,1,1,2,2,2,3,3,3,3,4,4,4,4,4,4,4,4
20378,20,Santa Cruz Mixtepec,20378,1,1,1,2,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20379,20,Santa Cruz Nundaco,20379,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
20380,20,Santa Cruz Papalutla,20380,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20381,20,Santa Cruz Tacache de Mina,20381,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20382,20,Santa Cruz Tacahua,20382,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20383,20,Santa Cruz Tayata,20383,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20384,20,Santa Cruz Xitla,20384,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20385,20,Santa Cruz Xoxocotlán,20385,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,4,4,4,4
20386,20,Santa Cruz Zenzontepec,20386,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20387,20,Santa Gertrudis,20387,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4
20388,20,Santa Inés del Monte,20388,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20389,20,Santa Inés Yatzeche,20389,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,4,4,4,4
20390,20,Santa Lucía del Camino,20390,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20391,20,Santa Lucía Miahuatlán,20391,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20392,20,Santa Lucía Monteverde,20392,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20393,20,Santa Lucía Ocotlán,20393,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20394,20,Santa María Alotepec,20394,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20395,20,Santa María Apazco,20395,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20396,20,Santa María la Asunción,20396,1,1,1,1,1,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20397,20,Heroica Ciudad de Tlaxiaco,20397,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20398,20,Ayoquezco de Aldama,20398,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20399,20,Santa María Atzompa,20399,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20400,20,Santa María Camotlán,20400,1,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4
20401,20,Santa María Colotepec,20401,1,1,1,1,1,1,1,1,3,3,3,4,4,4,4,4,4,4,4,4
20402,20,Santa María Cortijo,20402,1,1,1,1,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20403,20,Santa María Coyotepec,20403,1,1,1,1,1,1,1,1,2,3,4,4,4,4,4,4,4,4,4,4
20404,20,Santa María Chachoápam,20404,1,1,1,1,2,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20405,20,Villa de Chilapa de Díaz,20405,1,1,1,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20406,20,Santa María Chilchotla,20406,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20407,20,Santa María Chimalapa,20407,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20408,20,Santa María del Rosario,20408,1,1,1,1,1,2,2,2,2,3,3,3,4,4,4,4,4,4,4,4
20409,20,Santa María del Tule,20409,1,1,1,1,1,1,1,1,2,2,3,3,4,4,4,4,4,4,4,4
20410,20,Santa María Ecatepec,20410,1,1,1,1,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20411,20,Santa María Guelacé,20411,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20412,20,Santa María Guienagati,20412,1,1,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20413,20,Santa María Huatulco,20413,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20414,20,Santa María Huazolotitlán,20414,1,1,1,1,1,1,1,2,2,3,3,3,4,4,4,4,4,4,4,4
20415,20,Santa María Ipalapa,20415,1,1,1,1,1,2,2,2,2,3,3,3,3,4,4,4,4,4,4,4
20416,20,Santa María Ixcatlán,20416,1,1,1,1,1,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4
20417,20,Santa María Jacatepec,20417,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,4,4,4,4,4
20418,20,Santa María Jalapa del Marqués,20418,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4
20419,20,Santa María Jaltianguis,20419,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20420,20,Santa María Lachixío,20420,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4
20421,20,Santa María Mixtequilla,20421,1,1,1,1,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
20422,20,Santa María Nativitas,20422,1,1,1,1,1,1,1,2,3,3,3,4,4,4,4,4,4,4,4,4
20423,20,Santa María Nduayaco,20423,1,1,1,1,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4
20424,20,Santa María Ozolotepec,20424,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20425,20,Santa María Pápalo,20425,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
20426,20,Santa María Peñoles,20426,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,4,4,4,4,4
20427,20,Santa María Petapa,20427,1,1,1,1,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4
20428,20,Santa María Quiegolani,20428,1,1,1,1,1,2,2,2,3,3,4,4,4,4,4,4,4,4,4,4
20429,20,Santa María Sola,20429,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,4,4,4,4,4
